Response ID,Date,study,cond,CHANGE,1N,2N,3N,4N,5N,6N,7N,8N,9N,10N,11N,12N,PRE,1N,2N,3N,4N,5N,6N,7N,8N,9N,10N,11N,12N
R_p9l4tu4dAFmEoiR,5,2,1,,21,7,-4,-10,0,11,-22,0,-97,-62,-20,-36,,60,64,92,81,100,70,60,70,100,80,40,61
R_2rISfqv45cbrzYI,5,2,1,,-22,-24,-12,10,-5,32,20,-33,-39,-92,-33,22,,58,50,40,63,70,20,40,100,100,100,80,0
R_3Lbf5EIolbeqGTf,5,2,1,,10,81,-20,16,45,20,-9,-26,-21,-96,21,-15,,90,19,100,83,55,79,26,100,100,96,13,15
R_1mRFsK5yL7Fl014,5,2,1,,21,-29,2,-53,11,2,-32,1,-92,-30,-80,82,,61,51,10,93,83,21,61,91,100,32,93,0
R_3Lcd1O4ECgFdR7d,5,2,1,,1,1,15,-15,-4,8,8,-10,-10,-15,-9,15,,53,60,69,80,72,52,27,52,70,52,61,52
R_2SAedlcmHea5dzt,5,2,1,,20,30,59,0,-16,11,-10,0,0,-30,-31,-10,,30,40,22,50,51,30,40,50,50,50,50,50
R_2qrTUMBv994iwov,5,2,1,,17,26,3,-12,9,17,-15,-21,-65,-21,-35,12,,41,51,51,81,72,51,51,61,88,64,70,48
R_20MQK33vAoK5mIA,5,2,1,,5,36,-3,-15,-3,6,-19,-16,-22,-9,-21,-23,,83,61,92,80,94,34,81,91,86,37,80,50
R_12MEnhIg6ZsIiA3,5,2,1,,28,0,-100,0,0,-100,-20,0,0,-100,0,40,,72,100,100,100,100,100,82,100,100,100,100,60
R_3oSDl0NOb315jQU,5,2,1,,-20,-18,-11,7,27,8,-14,-37,-3,-23,0,-25,,79,54,31,71,69,80,82,100,88,46,92,97
R_6mam2NCI2Lc1PhL,5,2,1,,0,52,11,-1,28,26,17,-18,-21,29,-53,-65,,28,32,74,76,53,56,41,88,95,53,79,77
R_1gomUktTkKrr1ld,5,2,1,,-1,22,-16,-23,8,-9,-4,9,2,2,-21,-6,,59,74,83,82,51,65,52,51,64,53,65,67
R_yQMfq6uvxI097CF,5,2,1,,22,-36,58,22,-22,-31,-57,-48,2,33,-49,80,,21,51,14,55,100,99,84,99,98,2,100,4
R_TnLztg0J7dy8Q8N,5,2,1,,28,1,90,65,0,79,-24,-48,-98,-50,-20,-25,,72,82,10,35,100,21,24,48,98,51,20,25
R_esQfAA5IrqUA0Dv,5,2,1,,31,30,35,-20,-1,30,-15,0,-70,-100,10,-4,,40,70,20,80,56,40,45,100,100,100,70,44
R_24jb6rWv3boRmtS,5,2,1,,-27,-31,30,-5,31,29,-27,34,-69,-30,-25,15,,50,81,51,75,65,39,58,38,91,80,94,1
R_3KUg8rbEOz9R0b5,5,2,1,,58,75,99,18,13,-29,-4,-46,-74,-48,-62,7,,28,25,1,70,63,36,9,50,83,48,85,10
R_4OpB22IBpFoJzd7,5,2,1,,24,-8,-3,-10,0,-26,-3,14,0,-31,3,-55,,17,25,33,76,100,69,80,24,100,70,83,82
R_BSaVgkPFWnys3Fn,5,2,1,,84,-44,-75,-40,-15,-21,-45,-9,-85,-62,-18,-9,,2,60,91,92,92,81,50,42,99,71,98,94
R_24cIBdIvkerzK8a,5,2,1,,10,57,84,31,31,81,-39,-51,-49,-94,-86,-56,,71,43,0,69,67,19,55,100,100,94,100,84
R_3HFGeyofBdVPYXH,5,2,1,,22,5,3,16,21,14,-22,-9,-58,-25,-33,42,,70,94,97,83,79,86,41,53,100,34,44,42
R_D0gtAj4AJhTrMkx,5,2,1,,52,-74,-59,3,47,0,-14,-29,-16,-49,-19,-12,,30,80,72,80,40,80,16,76,100,62,39,24
R_2RU14H8omUzXQfP,5,2,1,,62,44,9,-39,1,-59,-64,-15,-73,-53,-24,-57,,10,45,27,84,95,68,72,53,81,60,33,64
R_2SDorAOhisMYkkF,5,2,1,,1,-5,-31,3,-29,22,-15,-30,-49,-72,36,0,,50,30,51,40,91,50,40,75,100,95,25,51
R_3gLsUn4hevwVVan,5,2,1,,29,68,17,-39,13,73,-45,-17,-64,-26,-12,-26,,71,32,83,97,87,27,45,17,64,26,12,26
R_2lczqMvei9XWtvX,5,2,1,,29,-20,45,-32,11,15,23,-57,-71,-45,-6,17,,38,58,33,67,67,83,32,100,100,63,43,2
R_3qgJQ13uhD4wL0x,5,2,1,,0,-1,-20,-1,50,70,0,-100,-12,1,-30,-61,,100,71,49,71,50,30,70,100,100,70,100,61
R_R1OZjWA7vVJcSgF,5,2,1,,-26,-1,-11,-32,-9,56,-32,-20,-64,-65,-7,-7,,64,66,83,89,100,28,40,100,98,83,25,7
R_1cU1ifqc8MAScqT,5,2,1,,-8,6,97,24,-12,66,-32,37,-98,-68,38,-75,,61,89,1,61,81,14,37,24,100,77,37,75
R_1gdKPAmLJOVTHE3,6,2,1,,15,-55,12,-3,-48,-39,-43,1,-5,4,-2,-4,,72,84,75,75,74,65,73,52,100,26,98,36
R_24ivj4b2Cbtul7k,6,2,1,,-18,70,75,-30,-11,32,-29,-37,-32,-32,-2,-4,,82,28,25,77,87,68,38,100,100,63,26,81
R_aWcId25TQ8cuEHn,6,2,1,,15,14,11,1,-18,-37,8,-24,-51,-34,-8,12,,7,72,31,83,94,74,21,85,87,76,71,17
R_3rSNcAqBUHA68z6,6,2,1,,-19,-2,-52,-15,-1,-11,-5,-11,-28,5,-7,13,,96,96,83,97,96,100,10,55,95,30,40,0
R_5gnofiXe53H49MZ,6,2,1,,24,36,26,-9,-10,-9,-52,-46,-73,-67,43,-60,,76,64,74,89,85,40,68,91,98,72,28,69
R_1IhO4NY4QB6bO7n,7,2,2,,0,9,-30,18,19,38,-12,8,-30,-15,-85,-72,,0,91,100,82,81,62,52,92,30,15,85,72
R_1LFNZZjsxE7anZc,7,2,1,,-47,26,2,-22,7,-10,-7,-37,-34,-32,-5,0,,47,39,67,83,70,73,53,79,72,75,73,37
R_1EWeh6pmTirb7Bf,8,2,1,,-22,28,30,-12,43,60,33,-27,-100,-60,-54,-50,,67,60,9,90,26,23,30,54,100,63,62,58

,,,,,
"“PRE”

","1N through 12N are the 
pretest belief ratings
of the neutral items",,,,
"“Response ID”

"," The anonymous
code given by Qualtrics
to each participant",,,,
"“cond”
is the condition
","1 for Prediction Condition, 2 for 
Control 
Condition
",,,,
"“party”
is 
participants’
party affiliation
",1 = Democratic; 2 = Republican,,,,
"“CHANGE”
","“Change” 1N through 12N are the 
rational belief updates
of the neutral items
",,Rational Belief Update Formula,,

,,,,,,
Category Omitted Entirely,,,,,,
Sub-Categories Omitted,,,,,,
"“PRE”

","1D through 12D are the 
pretest belief ratings
of the democratic items","1R through 12R are the 
pretest belief ratings
of the republican items",,,,
“Prediction Error”,"1N through 12N are the 
Prediction error sizes
of the neutral items",,"1D through 12D are the 
prediction error sizes
of the democratic items",,"“Change” 1R through 12R are the 
prediction error sizes
of the republican items",
"CHANGE
","“Change” 1D through 12D are the 
rational belief updates
of the democratic items
",,"“Change” 1R through 12R are the 
rational belief updates
of the republican items",,,
